Date,"BTC_('Close', 'BTC-USD')","BTC_('Volume', 'BTC-USD')","ETH_('Close', 'ETH-USD')","ETH_('Volume', 'ETH-USD')","BNB_('Close', 'BNB-USD')","BNB_('Volume', 'BNB-USD')","SP500_('Close', '^GSPC')","SP500_('Volume', '^GSPC')","DXY_('Close', 'DX-Y.NYB')","DXY_('Volume', 'DX-Y.NYB')"
2022-06-29,20104.0234375,23552740328,1098.94384765625,15386286815,219.2844696044922,1062609997,3818.830078125,4211240000,105.11000061035156,0
2022-06-30,19784.7265625,26267239923,1067.298828125,16350755497,219.3000946044922,1088852065,3785.3798828125,4840070000,104.69000244140624,0
2022-07-01,19269.3671875,30767551159,1059.767333984375,17499453625,216.0154571533203,1234215934,3825.330078125,4046950000,105.13999938964844,0
2022-07-05,20190.115234375,26715546990,1134.541015625,16195518291,230.8463592529297,1310031377,3831.389892578125,5076590000,106.5,0
2022-07-06,20548.24609375,24598943708,1186.9739990234375,15373536703,238.49993896484372,1266715664,3845.080078125,4417720000,107.0999984741211,0
2022-07-07,21637.587890625,25814972520,1237.5933837890625,14230795894,241.5445098876953,1108137930,3902.6201171875,4057770000,107.12999725341795,0
2022-07-08,21731.1171875,49899834488,1222.5062255859375,16315929082,240.75071716308597,1341618380,3899.3798828125,3521620000,107.01000213623048,0
2022-07-11,19970.556640625,24150249025,1097.236572265625,12064180410,225.85850524902344,1021066311,3854.429931640625,3423480000,108.0199966430664,0
2022-07-12,19323.9140625,25810220018,1038.191650390625,12583282453,220.4645538330078,1140033692,3818.800048828125,3817210000,108.06999969482422,0
2022-07-13,20212.07421875,33042430345,1113.587158203125,18302588147,230.52476501464844,1431776142,3801.780029296875,4109390000,107.95999908447266,0
2022-07-14,20569.919921875,31158743333,1191.5262451171875,16688640823,238.1644744873047,1609361574,3790.3798828125,4199690000,108.54000091552734,0
2022-07-15,20836.328125,25905575359,1233.129150390625,17411448225,238.5739898681641,1151260376,3863.159912109375,4143800000,108.05999755859376,0
2022-07-18,22485.689453125,39974475562,1578.7178955078125,27440420623,264.88604736328125,1632324536,3830.85009765625,4046870000,107.37000274658205,0
2022-07-19,23389.43359375,48765202697,1542.9752197265625,27753529276,268.8173217773437,1925805446,3936.68994140625,4041070000,106.68000030517578,0
2022-07-20,23231.732421875,42932549127,1520.20068359375,22942708340,258.3388061523437,1675018362,3959.89990234375,4185300000,107.08000183105467,0
2022-07-21,23164.62890625,33631012204,1576.74951171875,20009556587,265.4625549316406,1220055525,3998.949951171875,4132790000,106.91000366210938,0
2022-07-22,22714.978515625,31421555646,1537.4051513671875,18926100582,262.87744140625,1173778496,3961.6298828125,3979240000,106.7300033569336,0
2022-07-25,21361.701171875,35574561406,1445.3834228515625,20585056021,245.14849853515625,1005244476,3966.840087890625,3568340000,106.4800033569336,0
2022-07-26,21239.75390625,28624673855,1441.8067626953125,18238563509,248.9583740234375,926779355,3921.050048828125,3778950000,107.19000244140624,0
2022-07-27,22930.548828125,31758955233,1636.232666015625,23007524016,271.5043640136719,1405510237,4023.610107421875,4112180000,106.4499969482422,0
2022-07-28,23843.88671875,40212386158,1725.4681396484375,27231399966,277.2939147949219,1648592412,4072.429931640625,4413000000,106.3499984741211,0
2022-07-29,23804.6328125,35887249746,1727.406982421875,23249531113,293.9533386230469,2562325488,4130.2900390625,4616360000,105.9000015258789,0
2022-08-01,23314.19921875,25849159141,1635.19580078125,16191371176,283.5394897460937,1314157614,4118.6298828125,4202810000,105.4499969482422,0
2022-08-02,22978.1171875,28389250717,1632.9454345703125,20426082309,283.82098388671875,1768344106,4091.18994140625,4727710000,106.23999786376952,0
2022-08-03,22846.5078125,26288169966,1618.87451171875,16786218830,298.3567810058594,2133584480,4155.169921875,4351760000,106.51000213623048,0
2022-08-04,22630.95703125,25120229769,1608.205810546875,14467440626,310.7060546875,1926587001,4151.93994140625,4283320000,105.69000244140624,0
2022-08-05,23289.314453125,28881249043,1732.254638671875,18546491876,315.185546875,1585061398,4145.18994140625,4085940000,106.62000274658205,0
2022-08-08,23809.486328125,28575544847,1775.51611328125,16841424404,324.8004150390625,1318773332,4140.06005859375,4221090000,106.44000244140624,0
2022-08-09,23164.318359375,23555719219,1703.0250244140625,16368619692,324.9123229980469,1139003043,4122.47021484375,3913090000,106.37000274658205,0
2022-08-10,23947.642578125,32837431722,1851.74267578125,23512477984,328.4711608886719,1738218767,4210.240234375,4546010000,105.1999969482422,0
2022-08-11,23957.529296875,37127036580,1881.22412109375,23826986482,323.8002319335937,1511577808,4207.27001953125,4630200000,105.08999633789062,0
2022-08-12,24402.818359375,27265804688,1957.2464599609373,17168141904,327.5146789550781,980643843,4280.14990234375,3788010000,105.62999725341795,0
2022-08-15,24136.97265625,35123501685,1904.2281494140625,20349931313,319.8872985839844,1141553086,4297.14013671875,3696830000,106.5500030517578,0
2022-08-16,23883.291015625,27753685646,1878.139404296875,15637578930,316.4236755371094,963072351,4305.2001953125,4329820000,106.5,0
2022-08-17,23335.998046875,30931623076,1832.9996337890625,20308508124,306.63641357421875,1111784114,4274.0400390625,3885030000,106.56999969482422,0
2022-08-18,23212.73828125,23747613147,1847.0078125,14999352229,298.1412353515625,1041814513,4283.740234375,3340330000,107.4800033569336,0
2022-08-19,20877.552734375,40509610260,1612.9873046875,25906358731,279.7187194824219,1598319492,4228.47998046875,3761340000,108.16999816894533,0
2022-08-22,21398.908203125,31666498758,1622.505859375,18557078599,300.5591125488281,1463703478,4137.990234375,3907430000,109.0500030517578,0
2022-08-23,21528.087890625,31878280659,1662.7698974609375,18322041914,299.0299377441406,1034959891,4128.72998046875,3823520000,108.62000274658205,0
2022-08-24,21395.01953125,31962253368,1657.0592041015625,16780932907,296.4496765136719,935405757,4140.77001953125,3583630000,108.68000030517578,0
2022-08-25,21600.904296875,31028679593,1696.45703125,14818795695,301.5836486816406,973529233,4199.1201171875,3566870000,108.47000122070312,0
2022-08-26,20260.01953125,42326789564,1507.7828369140625,26713710143,279.5981750488281,1210077085,4057.659912109375,3832750000,108.8000030517578,0
2022-08-29,20297.994140625,32637854078,1553.037353515625,17965837488,286.2214050292969,1009161525,4030.610107421875,3396510000,108.83999633789062,0
2022-08-30,19796.80859375,34483360283,1523.8388671875,21835784470,281.42535400390625,979620743,3986.159912109375,3835860000,108.7699966430664,0
2022-08-31,20049.763671875,33225232872,1553.6849365234375,20591680941,279.23809814453125,952486877,3955.0,4542490000,108.6999969482422,0
2022-09-01,20127.140625,30182031010,1586.1767578125,16434276817,278.417236328125,954919263,3966.85009765625,4152250000,109.69000244140624,0
2022-09-02,19969.771484375,29123998928,1577.220458984375,17708478709,277.4161071777344,807053745,3924.260009765625,3665850000,109.52999877929688,0
2022-09-06,18837.66796875,43403978910,1561.74853515625,22946059125,262.6683959960937,1173656468,3908.18994140625,4127340000,110.20999908447266,0
2022-09-07,19290.32421875,35239757134,1629.9063720703125,19560363854,278.7613220214844,963734560,3979.8701171875,3890320000,109.83999633789062,0
2022-09-08,19329.833984375,32194477850,1635.34765625,17621046717,280.5774841308594,870477242,4006.179931640625,3966850000,109.70999908447266,0
2022-09-09,21381.15234375,48469528171,1719.08544921875,20242323690,293.4071350097656,1139680146,4067.360107421875,3901940000,109.0,0
2022-09-12,22370.44921875,50212088965,1713.7652587890625,17688391310,293.6587219238281,998624528,4110.41015625,3814200000,108.33000183105467,0
2022-09-13,20296.70703125,51091116622,1580.7879638671875,23066821734,277.5769348144531,1136956066,3932.68994140625,4224550000,109.81999969482422,0
2022-09-14,20241.08984375,37872380889,1634.7550048828125,17897150206,279.3858642578125,956413768,3946.010009765625,4293240000,109.66000366210938,0
2022-09-15,19701.2109375,36389011503,1471.6934814453125,26946275878,270.806884765625,1080164338,3901.35009765625,4441830000,109.73999786376952,0
2022-09-16,19772.583984375,30123362273,1432.44775390625,16764804299,274.6545715332031,803452434,3873.330078125,7954650000,109.76000213623048,0
2022-09-19,19544.12890625,40177002624,1377.5413818359375,18712714223,272.06982421875,1074224923,3899.889892578125,3766850000,109.73999786376952,0
2022-09-20,18890.7890625,36791346508,1324.38818359375,14722317220,266.3695983886719,845702947,3855.929931640625,4058050000,110.22000122070312,0
2022-09-21,18547.400390625,46363793975,1252.6077880859375,20643507800,264.7920837402344,1057177278,3789.929931640625,4078330000,110.63999938964844,0
2022-09-22,19413.55078125,41135767926,1327.68017578125,18461527259,275.5002746582031,843345381,3757.989990234375,4284600000,111.3499984741211,0
2022-09-23,19297.638671875,38896078052,1328.259521484375,18771106339,276.6262512207031,869618433,3693.22998046875,5144270000,113.19000244140624,0
2022-09-26,19222.671875,44148798321,1335.3201904296875,16034549271,275.9278564453125,716989161,3655.0400390625,4886140000,114.0999984741211,0
2022-09-27,19110.546875,58571439619,1330.127685546875,17870598937,272.40155029296875,927431127,3647.2900390625,4577740000,114.11000061035156,0
2022-09-28,19426.720703125,53071298734,1337.410888671875,18994979566,281.7812194824219,857467325,3719.0400390625,4684850000,112.5999984741211,0
2022-09-29,19573.05078125,41037843771,1335.65234375,13796915736,283.7890319824219,800888080,3640.469970703125,4681810000,112.25,0
2022-09-30,19431.7890625,43975248085,1327.9786376953125,14250100093,284.1922912597656,905481572,3585.6201171875,5645360000,112.12000274658205,0
2022-10-03,19623.580078125,30484729489,1323.439208984375,10153070907,287.031982421875,700566674,3678.429931640625,4806680000,111.75,0
2022-10-04,20336.84375,35887278685,1362.1265869140625,10139774963,296.2984619140625,794566055,3790.929931640625,5146580000,110.06999969482422,0
2022-10-05,20160.716796875,33223790572,1352.837158203125,9774451820,294.1376647949219,656837388,3783.280029296875,4293180000,111.06999969482422,0
2022-10-06,19955.443359375,34711412966,1351.70947265625,12033514861,286.6341552734375,1010110227,3744.52001953125,4252100000,112.26000213623048,0
2022-10-07,19546.849609375,29227315390,1332.5169677734375,10061619355,283.18267822265625,952606066,3639.659912109375,4449660000,112.8000030517578,0
2022-10-10,19141.484375,27425022774,1291.337646484375,8794491050,271.8060607910156,655201928,3612.389892578125,3834320000,113.13999938964844,0
2022-10-11,19051.41796875,28711532910,1279.57568359375,9274845260,271.37139892578125,584301468,3588.840087890625,4759030000,113.22000122070312,0
2022-10-12,19157.4453125,24950173846,1294.9063720703125,8355638578,270.97100830078125,546926291,3577.030029296875,4006830000,113.31999969482422,0
2022-10-13,19382.904296875,44219840004,1288.1239013671875,17499038202,271.8514099121094,1124480167,3669.909912109375,5021680000,112.36000061035156,0
2022-10-14,19185.65625,38452356727,1297.422119140625,13113767755,269.5671691894531,809144930,3583.070068359375,4243030000,113.30999755859376,0
2022-10-17,19550.7578125,27472552998,1331.713623046875,9401189650,275.5125732421875,594844795,3677.949951171875,4352780000,112.04000091552734,0
2022-10-18,19334.416015625,30580012344,1310.447021484375,10416747806,273.2145690917969,599934776,3719.97998046875,4483740000,112.12999725341795,0
2022-10-19,19139.53515625,22425387184,1285.7442626953125,8350692785,271.9813537597656,497761035,3695.159912109375,4223800000,112.9800033569336,0
2022-10-20,19053.740234375,24493974420,1283.200927734375,9009111996,269.2712707519531,539795617,3665.780029296875,4496620000,112.87999725341795,0
2022-10-21,19172.46875,32459287866,1299.9464111328125,10412565245,270.0384216308594,593811687,3752.75,5078020000,112.01000213623048,0
2022-10-24,19345.572265625,30202235805,1344.99853515625,13092820173,273.9774169921875,535946814,3797.340087890625,4747930000,111.98999786376952,0
2022-10-25,20095.857421875,47761524910,1461.6654052734375,25367291294,284.4325256347656,940035659,3859.110107421875,4843120000,110.9499969482422,0
2022-10-26,20770.44140625,58895950537,1566.566650390625,32705548427,290.3769836425781,1017326051,3830.60009765625,4817310000,109.6999969482422,0
2022-10-27,20285.8359375,49625110402,1514.3748779296875,22813499245,286.8441162109375,874526054,3807.300048828125,4687320000,110.58999633789062,0
2022-10-28,20595.3515625,43994715910,1555.4779052734375,19974623205,298.0141906738281,1072756219,3901.06005859375,4459410000,110.66999816894533,0
2022-10-31,20495.7734375,45668466815,1572.7144775390625,19306919714,326.3607177734375,2168405759,3871.97998046875,4820620000,111.52999877929688,0
2022-11-01,20485.2734375,39819303159,1579.70458984375,14507311208,324.5794372558594,1329110451,3856.10009765625,4481210000,111.4800033569336,0
2022-11-02,20159.50390625,55552169483,1519.7117919921875,23254218281,320.1505432128906,1411029750,3759.68994140625,4899000000,111.3499984741211,0
2022-11-03,20209.98828125,43228750179,1531.541748046875,14248351007,329.71697998046875,1514834239,3719.889892578125,4625290000,112.93000030517578,0
2022-11-04,21147.23046875,64072727950,1645.0933837890625,20806964347,354.4063720703125,1938879952,3770.550048828125,5400180000,110.87999725341795,0
2022-11-07,20602.81640625,53510852236,1568.59130859375,15279963349,337.0145568847656,1811518274,3806.800048828125,4341620000,110.12000274658205,0
2022-11-08,18541.271484375,118992465607,1332.8355712890625,42048003440,327.6902770996094,5390603525,3828.110107421875,4607640000,109.62000274658205,0
2022-11-09,15880.7802734375,102905151606,1100.1697998046875,38864492427,266.8531188964844,3191459132,3748.570068359375,4645010000,110.5500030517578,0
2022-11-10,17586.771484375,83202283721,1299.464599609375,28581002122,304.0800476074219,2461275687,3956.3701171875,5781260000,108.20999908447266,0
2022-11-11,17034.29296875,55871616488,1287.2210693359375,20920539099,289.820556640625,1625174426,3992.929931640625,5593310000,106.29000091552734,0
2022-11-14,16618.19921875,49630243054,1241.604248046875,15028035663,278.57843017578125,1541330420,3957.25,4561930000,106.66000366210938,0
2022-11-15,16884.61328125,36599436183,1251.7362060546875,11798011594,276.8740234375,1116291060,3991.72998046875,5015310000,106.4000015258789,0
2022-11-16,16669.439453125,33925512989,1215.6025390625,11939561598,272.08160400390625,908816092,3958.7900390625,4165320000,106.27999877929688,0
2022-11-17,16687.517578125,27868914022,1200.80859375,9723646871,267.91131591796875,854777255,3946.56005859375,4051780000,106.69000244140624,0
2022-11-18,16697.77734375,26862218609,1212.30029296875,7979913378,273.91998291015625,685307608,3965.340087890625,4037360000,106.93000030517578,0
2022-11-21,15787.2841796875,37429485518,1108.35302734375,14080099208,254.1682586669922,1094850661,3949.93994140625,3850690000,107.83999633789062,0
2022-11-22,16189.76953125,30726828760,1135.1734619140625,12040670755,266.3243408203125,800429058,4003.580078125,3887990000,107.22000122070312,0
2022-11-23,16610.70703125,32958875628,1183.1995849609375,11242676044,297.8474426269531,1920236928,4027.260009765625,3279720000,106.08000183105467,0
2022-11-25,16521.841796875,18678255976,1198.9259033203125,5483308196,300.57769775390625,949045515,4026.1201171875,1706460000,105.95999908447266,0
2022-11-28,16217.322265625,27743025156,1170.086181640625,7275411870,293.5272521972656,1154829072,3963.93994140625,3615430000,106.68000030517578,0
2022-11-29,16444.982421875,23581685468,1216.9012451171875,7639405818,295.4981689453125,986451640,3957.6298828125,3546040000,106.81999969482422,0
2022-11-30,17168.56640625,29523576583,1295.6885986328125,9836925304,300.7943420410156,1009620336,4080.110107421875,6579360000,105.9499969482422,0
2022-12-01,16967.1328125,22895392882,1276.27392578125,6857935276,292.0162048339844,1433086340,4076.570068359375,4527130000,104.7300033569336,0
2022-12-02,17088.66015625,19539705127,1294.3033447265625,6213645709,293.5274963378906,854253818,4071.699951171875,4012620000,104.5500030517578,0
2022-12-05,16974.826171875,22209086834,1259.6767578125,6120359523,288.4742736816406,705616866,3998.840087890625,4280820000,105.29000091552734,0
2022-12-06,17089.50390625,19889922369,1271.65380859375,5089212680,290.3544616699219,610280514,3941.260009765625,4368380000,105.58000183105467,0
2022-12-07,16848.126953125,19675404389,1232.4375,5752205180,284.284423828125,759320494,3933.919921875,4118050000,105.0999984741211,0
2022-12-08,17233.474609375,20496603770,1281.1163330078125,6227269815,290.53717041015625,646645162,3963.510009765625,4006900000,104.7699966430664,0
2022-12-09,17133.15234375,20328426366,1264.2847900390625,5706183865,286.0904235839844,644239750,3934.3798828125,3888260000,104.80999755859376,0
2022-12-12,17206.4375,19617581341,1274.6190185546875,5151109364,276.2781982421875,974762447,3990.56005859375,3904130000,105.12999725341795,0
2022-12-13,17781.318359375,26634741631,1320.5491943359375,8812883119,271.9516906738281,1925504273,4019.64990234375,5079360000,103.9800033569336,0
2022-12-14,17815.650390625,25534481470,1309.3287353515625,7830915428,268.2315368652344,1026628081,3995.320068359375,4472340000,103.7699966430664,0
2022-12-15,17364.865234375,20964448341,1266.3538818359375,6032859783,258.2737121582031,709349174,3895.75,4493900000,104.55999755859376,0
2022-12-16,16647.484375,24031608960,1168.2593994140625,9297811507,231.23243713378903,1264053277,3852.360107421875,7493660000,104.6999969482422,0
2022-12-19,16439.6796875,17221074814,1167.60986328125,4943628091,240.6578063964844,751196285,3817.659912109375,3969610000,104.72000122070312,0
2022-12-20,16906.3046875,22722096615,1217.70361328125,6684951715,251.7445373535156,667866377,3821.6201171875,3985370000,103.97000122070312,0
2022-12-21,16817.53515625,14882945045,1213.5999755859375,4217182733,246.04698181152344,479296549,3878.43994140625,3775200000,104.16000366210938,0
2022-12-22,16830.341796875,16441573050,1218.18212890625,5297471739,245.890625,543367184,3822.389892578125,3956950000,104.43000030517578,0
2022-12-23,16796.953125,15329265213,1220.159423828125,4835831923,246.14817810058597,388929772,3844.820068359375,2819280000,104.30999755859376,0
2022-12-27,16717.173828125,15748580239,1212.7916259765625,4091530737,246.5966796875,391342277,3829.25,3030300000,104.18000030517578,0
2022-12-28,16552.572265625,17005713920,1189.986083984375,4991669631,244.1419219970703,414698978,3783.219970703125,3083520000,104.45999908447266,0
2022-12-29,16642.341796875,14472237479,1201.5953369140625,4132233940,246.47972106933597,345312528,3849.280029296875,3003680000,103.83999633789062,0
2022-12-30,16602.5859375,15929162910,1199.2327880859375,4055668253,245.7792205810547,342300809,3839.5,2979870000,103.5199966430664,0
2023-01-03,16679.857421875,13903079207,1214.77880859375,3392972131,246.13336181640625,377452410,3824.139892578125,3959140000,104.5199966430664,0
2023-01-04,16863.23828125,18421743322,1256.526611328125,6404416893,259.11968994140625,632924961,3852.969970703125,4414080000,104.25,0
2023-01-05,16836.736328125,13692758566,1250.4385986328125,4001786456,256.4228515625,342934041,3808.10009765625,3893450000,105.04000091552734,0
2023-01-06,16951.96875,14413662913,1269.3790283203125,4977252792,259.8671569824219,417893264,3895.080078125,3923560000,103.87999725341795,0
2023-01-09,17196.5546875,18624736866,1321.5389404296875,7990438824,272.7015380859375,783671054,3892.090087890625,4311770000,103.0,0
2023-01-10,17446.29296875,15808338949,1336.5860595703125,5830173253,277.2896423339844,470259383,3919.25,3851030000,103.23999786376952,0
2023-01-11,17934.896484375,18372283782,1387.9327392578125,6314904311,285.0465087890625,466458216,3969.610107421875,4303360000,103.19000244140624,0
2023-01-12,18869.587890625,34971338710,1417.9384765625,12230193038,287.8123474121094,655903255,3983.169921875,4440260000,102.25,0
2023-01-13,19909.57421875,29225029694,1451.6148681640625,7684148212,293.7330017089844,561853825,3999.090087890625,3939700000,102.1999969482422,0
2023-01-17,21161.51953125,24999983362,1567.8460693359375,7599462786,299.82452392578125,529752305,3990.969970703125,4235560000,102.38999938964844,0
2023-01-18,20688.78125,30005625418,1515.5069580078125,10354880595,286.9910583496094,844268123,3928.860107421875,4298710000,102.36000061035156,0
2023-01-19,21086.79296875,21152848261,1552.5565185546875,6432638856,294.8522033691406,431382130,3898.85009765625,3991500000,102.05999755859376,0
2023-01-20,22676.552734375,28799154319,1659.754150390625,8528894754,304.9731750488281,669836014,3972.610107421875,4013360000,102.01000213623048,0
2023-01-23,22934.431640625,26518700512,1628.2510986328125,8264507375,305.50408935546875,520678637,4019.81005859375,3945210000,102.13999938964844,0
2023-01-24,22636.46875,26405069715,1556.604248046875,8180274691,300.6123352050781,887528741,4016.949951171875,3320430000,101.91999816894533,0
2023-01-25,23117.859375,30685366709,1611.7110595703125,10598973448,307.3076477050781,667706772,4016.219970703125,3724020000,101.63999938964844,0
2023-01-26,23032.77734375,26357839322,1603.10595703125,8395315241,304.8665466308594,540954388,4060.429931640625,3809590000,101.83999633789062,0
2023-01-27,23078.728515625,25383335641,1598.156494140625,8124465373,308.12310791015625,484897937,4070.56005859375,3907760000,101.93000030517578,0
2023-01-30,22840.138671875,27205595568,1567.3265380859375,9180418120,307.0688781738281,630938594,4017.77001953125,3802000000,102.27999877929688,0
2023-01-31,23139.283203125,22837828665,1586.535400390625,6585191019,312.3610534667969,487472184,4076.60009765625,4679320000,102.0999984741211,0
2023-02-01,23723.76953125,26683255504,1641.792724609375,8116969489,317.4725952148437,616638893,4119.2099609375,4856930000,101.22000122070312,0
2023-02-02,23471.87109375,32066936882,1643.2415771484375,10558081069,323.34979248046875,909077028,4179.759765625,5624360000,101.75,0
2023-02-03,23449.322265625,27083066007,1664.74560546875,8169519805,332.2686767578125,861598551,4136.47998046875,4694510000,102.91999816894533,0
2023-02-06,22760.109375,23825006542,1616.2470703125,6919871886,324.6271667480469,521894604,4111.080078125,4114240000,103.62000274658205,0
2023-02-07,23264.291015625,27187964471,1672.0035400390625,8030277434,333.2278747558594,521804212,4164.0,4355860000,103.43000030517578,0
2023-02-08,22939.3984375,25371367758,1650.716796875,7806089579,328.0886535644531,515127902,4117.85986328125,4029820000,103.41000366210938,0
2023-02-09,21819.0390625,32572572185,1546.438232421875,10524969124,305.9604187011719,778492045,4081.5,4270200000,103.22000122070312,0
2023-02-10,21651.18359375,27078406594,1514.869140625,8397387897,305.9541320800781,492880078,4090.4599609375,3891520000,103.62999725341795,0
2023-02-13,21808.1015625,23918742607,1507.1658935546875,9363855114,294.475341796875,1322505522,4137.2900390625,3448620000,103.3499984741211,0
2023-02-14,22220.8046875,26792596581,1556.8751220703125,9249575045,296.120361328125,662196432,4136.1298828125,3929200000,103.2300033569336,0
2023-02-15,24307.841796875,32483312909,1673.7459716796875,10015035156,317.1692199707031,667519216,4147.60009765625,4075980000,103.91999816894533,0
2023-02-16,23623.474609375,39316664596,1640.067626953125,12704861676,304.7637023925781,1036335164,4090.409912109375,4143660000,103.86000061035156,0
2023-02-17,24565.6015625,41358451255,1694.7833251953125,9802443159,313.37799072265625,701575686,4079.090087890625,4045480000,103.86000061035156,0
2023-02-21,24436.353515625,31252098714,1658.036376953125,8721608198,311.4720153808594,579359973,3997.340087890625,4121590000,104.18000030517578,0
2023-02-22,24188.84375,30199996781,1643.231689453125,9189387004,312.7811279296875,549179249,3991.050048828125,4079320000,104.58999633789062,0
2023-02-23,23947.4921875,30476264066,1651.0738525390625,9013236167,308.533935546875,472852406,4012.320068359375,3952940000,104.5999984741211,0
2023-02-24,23198.126953125,26811744928,1608.3731689453125,8909129423,302.0537109375,479926281,3970.0400390625,3877700000,105.20999908447266,0
2023-02-27,23522.87109375,22660763494,1634.326416015625,7239824677,304.8558044433594,404806423,3982.239990234375,3836950000,104.66999816894533,0
2023-02-28,23147.353515625,20535363434,1605.8951416015625,6323676957,301.4748229980469,337673265,3970.14990234375,5043400000,104.87000274658205,0
2023-03-01,23646.55078125,24662841200,1663.4337158203125,7701847224,302.907470703125,377974810,3951.389892578125,4249480000,104.4800033569336,0
2023-03-02,23475.466796875,20386398516,1647.3193359375,7080950926,299.9461669921875,370516889,3981.35009765625,4244900000,105.02999877929688,0
2023-03-03,22362.6796875,26062404610,1569.1676025390625,9922240199,290.2828369140625,450262903,4045.639892578125,4084730000,104.5199966430664,0
2023-03-06,22429.7578125,17353192895,1567.398681640625,5245153345,288.0549621582031,374160712,4048.419921875,4000870000,104.3499984741211,0
2023-03-07,22219.76953125,22765452204,1561.93310546875,6854058349,289.3436889648437,373176525,3986.3701171875,3922500000,105.62000274658205,0
2023-03-08,21718.080078125,22536575684,1534.0882568359375,7130327525,286.86700439453125,436665040,3992.010009765625,3535570000,105.66000366210938,0
2023-03-09,20363.021484375,30364664171,1438.6607666015625,9457897583,277.2961120605469,505668979,3918.320068359375,4445260000,105.30999755859376,0
2023-03-10,20187.244140625,39578257695,1429.1580810546875,12665194936,277.4195861816406,558776711,3861.590087890625,5518190000,104.58000183105467,0
2023-03-13,24197.533203125,49466362688,1680.3089599609375,15711468959,308.9122009277344,1122664621,3855.760009765625,6558020000,103.5999984741211,0
2023-03-14,24746.07421875,54622230164,1703.507080078125,16159781303,309.37078857421875,866173920,3919.2900390625,5665870000,103.5999984741211,0
2023-03-15,24375.9609375,43655701450,1656.1805419921875,12715339905,307.1249389648437,596861029,3891.929931640625,6594010000,104.6500015258789,0
2023-03-16,25052.7890625,33866061747,1677.2154541015625,9364980166,329.8608703613281,1337194824,3960.280029296875,5695790000,104.41999816894533,0
2023-03-17,27423.9296875,50730261335,1792.485107421875,12467445117,339.0811462402344,934568148,3916.639892578125,9354280000,103.70999908447266,0
2023-03-20,27767.236328125,44774027664,1735.3212890625,10978325507,332.9230041503906,682276624,3951.570068359375,5347140000,103.27999877929688,0
2023-03-21,28175.81640625,36102192830,1806.7607421875,10758627746,335.3092346191406,638610697,4002.8701171875,4920240000,103.26000213623048,0
2023-03-22,27307.4375,33382021890,1737.717041015625,12484103560,321.8877258300781,1280612242,3936.969970703125,4533010000,102.3499984741211,0
2023-03-23,28333.97265625,24220433689,1816.4051513671875,11012966854,329.8370056152344,547390925,3948.719970703125,4991600000,102.52999877929688,0
2023-03-24,27493.28515625,25980310960,1752.0447998046875,10913669383,322.3593444824219,468651735,3970.989990234375,4583970000,103.12000274658205,0
2023-03-27,27139.888671875,18188895178,1715.4608154296875,8585750760,310.9491271972656,656817420,3977.530029296875,4233540000,102.86000061035156,0
2023-03-28,27268.130859375,17783600385,1772.78564453125,8346890042,313.2606201171875,478328374,3971.27001953125,4014600000,102.43000030517578,0
2023-03-29,28348.44140625,20684945906,1793.0018310546875,9136176952,313.8417663574219,482942200,4027.81005859375,4145250000,102.63999938964844,0
2023-03-30,28033.5625,22435349951,1792.7371826171875,9724496987,316.56756591796875,594180917,4050.830078125,3930860000,102.13999938964844,0
2023-03-31,28478.484375,19001327598,1822.0220947265625,9149379763,317.0400085449219,419430009,4109.31005859375,4525120000,102.51000213623048,0
2023-04-03,27790.220703125,19556501327,1810.297119140625,9643826401,308.5623779296875,701865645,4124.509765625,4234700000,102.08999633789062,0
2023-04-04,28168.08984375,15284538859,1871.005126953125,10398322335,310.9948425292969,575672802,4100.60009765625,4227800000,101.58999633789062,0
2023-04-05,28177.984375,17052315986,1909.114013671875,10319231689,314.06317138671875,592856922,4090.3798828125,3968020000,101.8499984741211,0
2023-04-06,28044.140625,13837809380,1872.922607421875,8263191830,312.45465087890625,530706217,4105.02001953125,3486690000,101.81999969482422,0
2023-04-10,29652.98046875,19282400094,1911.20751953125,8380134275,318.3790588378906,565754261,4109.10986328125,3423650000,102.58000183105467,0
2023-04-11,30235.05859375,20121259843,1892.189697265625,8877222956,322.7582702636719,896643000,4108.93994140625,3665830000,102.1999969482422,0
2023-04-12,30139.052734375,18651929926,1920.68212890625,11010714187,318.9537658691406,639928192,4091.949951171875,3633120000,101.5,0
2023-04-13,30399.06640625,17487721001,2012.6346435546875,12546950499,324.9480895996094,684442464,4146.22021484375,3596590000,101.01000213623048,0
2023-04-14,30485.69921875,22659995079,2101.635498046875,16298099411,329.1738586425781,941862415,4137.64013671875,3575690000,101.5500030517578,0
2023-04-17,29445.044921875,17872186762,2076.242919921875,9648882546,339.9941101074219,856381072,4151.31982421875,3611180000,102.0999984741211,0
2023-04-18,30397.552734375,19480529496,2104.537353515625,9134015143,343.1934509277344,741280408,4154.8701171875,3536640000,101.75,0
2023-04-19,28822.6796875,24571565421,1936.4034423828125,13779745451,322.70751953125,826810466,4154.52001953125,3572560000,101.97000122070312,0
2023-04-20,28245.98828125,21340360360,1943.09765625,11324135406,317.8899230957031,663981561,4129.7900390625,3772080000,101.83999633789062,0
2023-04-21,27276.91015625,20759504330,1849.9998779296875,12044274581,321.67498779296875,1057530805,4133.52001953125,3611750000,101.81999969482422,0
